passenger_num,passenger_id,preference,assigned_seat,booked_flight,passed_security,arrival_time,joined_security,joined_boarding_queue,booked_flight_time
617,122,business,10,Flight-439,1,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 07:54:09
618,153,business,1,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 04:14:09
619,86,economy,40,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 07:14:09
620,136,business,10,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 08:24:09
621,157,business,2,Flight-439,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-01 19:44:09
622,75,economy,45,Flight-439,1,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-01 22:34:09
623,109,business,9,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 07:14:09
624,123,business,14,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 08:14:09
625,67,business,17,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 05:24:09
626,53,business,13,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 07:44:09
627,39,economy,26,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 03:24:09
628,111,business,20,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-01 21:34:09
629,107,business,14,Flight-439,1,2024-12-02 10:14:09,2024-12-02 10:14:09,2024-12-02 10:34:09,2024-12-01 23:24:09
630,90,business,7,Flight-439,1,2024-12-02 10:24:09,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-01 21:14:09
631,20,business,18,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 00:44:09
632,4,economy,44,Flight-439,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-01 21:44:09
633,146,business,5,Flight-439,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 07:34:09
634,60,economy,44,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:24:09,2024-12-02 10:44:09,2024-12-02 05:14:09
635,165,economy,27,Flight-439,1,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 03:04:09
636,77,economy,47,Flight-439,1,2024-12-02 10:24:09,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 09:24:09
637,147,business,4,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 07:14:09
638,168,business,16,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 08:04:09
639,103,economy,41,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 02:24:09
640,66,economy,28,Flight-839,1,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 02:34:09
641,195,business,5,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 05:14:09
642,59,business,6,Flight-439,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-01 21:44:09
643,143,economy,33,Flight-439,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 06:04:09
644,194,business,3,Flight-439,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 09:24:09
645,113,economy,30,Flight-439,1,2024-12-02 10:24:09,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 08:44:09
646,160,business,15,Flight-839,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-01 23:24:09
647,190,economy,25,Flight-839,1,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 00:34:09
648,189,economy,29,Flight-439,1,2024-12-02 10:34:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 01:44:09
649,178,business,11,Flight-839,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 07:04:09
650,72,economy,34,Flight-839,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 04:44:09
651,78,economy,22,Flight-839,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 03:24:09
652,137,economy,42,Flight-839,1,2024-12-02 10:44:09,2024-12-02 10:54:09,2024-12-02 10:54:09,2024-12-02 04:14:09
653,161,economy,37,Flight-439,1,2024-12-02 10:44:09,2024-12-02 10:54:09,2024-12-02 10:54:09,2024-12-02 08:24:09
654,91,business,6,Flight-839,1,2024-12-02 10:44:09,2024-12-02 10:44:09,2024-12-02 10:54:09,2024-12-01 23:44:09
655,131,economy,38,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 08:24:09
656,130,business,13,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 09:34:09
657,83,business,18,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 08:14:09
658,116,economy,37,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 09:44:09
659,36,economy,21,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 08:34:09
660,96,economy,42,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 07:44:09
661,129,business,20,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 00:04:09
662,37,economy,35,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 01:14:09
663,114,economy,34,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 06:34:09
664,93,business,10,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 08:54:09
665,22,economy,46,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-01 21:44:09
666,10,economy,31,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 06:34:09
667,176,economy,24,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 09:34:09
668,110,economy,22,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-01 22:54:09
669,170,business,2,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 11:14:09,2024-12-02 08:14:09
670,179,business,16,Flight-325,1,2024-12-02 11:04:09,2024-12-02 11:04:09,2024-12-02 11:14:09,2024-12-02 00:34:09
671,70,economy,30,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-01 21:04:09
672,144,economy,26,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 01:34:09
673,16,business,9,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 09:34:09
674,31,economy,25,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-01 23:34:09
675,15,economy,29,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 02:34:09
676,166,business,4,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 03:14:09
677,106,business,5,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 06:44:09
678,8,economy,40,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 10:04:09
679,151,economy,47,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 01:44:09
680,149,business,17,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 00:54:09
681,80,economy,48,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 08:54:09
682,18,business,6,Flight-325,1,2024-12-02 11:14:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 03:14:09
683,17,economy,28,Flight-325,1,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 08:44:09
684,65,economy,27,Flight-325,1,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 06:04:09
685,184,economy,49,Flight-325,1,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 08:44:09
686,158,business,14,Flight-325,1,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 03:54:09
687,139,business,12,Flight-325,1,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 00:14:09
688,126,economy,33,Flight-325,1,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 11:34:09,2024-12-02 10:04:09
689,101,economy,44,Flight-325,1,2024-12-02 11:24:09,2024-12-02 11:24:09,2024-12-02 11:34:09,2024-12-02 00:24:09
690,104,economy,36,Flight-325,1,2024-12-02 11:34:09,2024-12-02 11:34:09,2024-12-02 11:34:09,2024-12-02 03:54:09
691,150,business,1,Flight-325,1,2024-12-02 11:34:09,2024-12-02 11:34:09,2024-12-02 11:34:09,2024-12-02 09:34:09
692,1,economy,41,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 02:34:09
693,173,business,15,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 11:04:09
694,35,economy,33,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 05:14:09
695,63,business,7,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-01 22:34:09
696,6,business,13,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 11:14:09
697,9,business,19,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 04:04:09
698,2,economy,42,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 11:14:09
699,187,economy,44,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 12:24:09
700,159,business,18,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 11:34:09
701,102,economy,35,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 12:14:09
702,163,business,14,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 03:14:09
703,128,economy,48,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 12:34:09
704,140,economy,22,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 12:14:09
705,87,business,10,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 10:14:09
706,200,business,20,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 11:54:09
707,40,economy,34,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 12:14:09
708,89,economy,21,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 01:14:09
709,197,business,8,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 10:24:09
710,183,economy,47,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 08:24:09
711,152,business,12,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 11:04:09
712,81,economy,38,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 12:44:09
713,148,economy,46,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:24:09,2024-12-02 11:34:09
714,44,economy,27,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 12:44:09
715,95,economy,30,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 08:04:09
716,34,economy,43,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:24:09,2024-12-02 00:54:09
717,38,business,3,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:24:09,2024-12-02 11:04:09
718,23,economy,32,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 05:54:09
719,119,economy,29,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 10:34:09
720,11,economy,40,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:14:09,2024-12-02 15:24:09,2024-12-02 13:14:09
721,155,business,9,Flight-681,1,2024-12-02 15:04:09,2024-12-02 15:04:09,2024-12-02 15:14:09,2024-12-02 05:44:09
722,41,economy,26,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 10:04:09
723,185,economy,23,Flight-681,1,2024-12-02 15:14:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 08:34:09
724,97,economy,28,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 10:44:09
725,7,business,11,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 10:54:09
726,172,economy,31,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 10:54:09
727,42,economy,39,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 10:44:09
728,58,business,2,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 07:14:09
729,52,business,17,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 10:44:09
730,64,economy,37,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 00:04:09
731,177,economy,45,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-01 23:44:09
732,27,economy,25,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:34:09,2024-12-02 10:44:09
733,82,business,5,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 01:14:09
734,192,business,1,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:34:09,2024-12-02 10:44:09
735,62,business,16,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:34:09,2024-12-02 11:24:09
736,198,economy,36,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 03:34:09
737,19,business,6,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:24:09,2024-12-02 15:34:09,2024-12-02 07:54:09
738,12,economy,24,Flight-681,1,2024-12-02 15:24:09,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 07:14:09
739,3,economy,49,Flight-681,1,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 11:04:09
740,156,economy,50,Flight-681,1,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 04:44:09
741,171,business,4,Flight-681,1,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 15:34:09,2024-12-02 11:44:09
742,149,business,13,Flight-282,1,2024-12-01 23:08:39,2024-12-01 23:08:39,2024-12-01 23:08:39,2024-12-01 21:48:39
743,122,business,7,Flight-494,1,2024-12-02 00:58:39,2024-12-02 00:58:39,2024-12-02 01:18:39,2024-12-01 22:48:39
744,140,business,5,Flight-494,1,2024-12-02 01:08:39,2024-12-02 01:08:39,2024-12-02 01:18:39,2024-12-01 23:48:39
745,74,economy,29,Flight-494,1,2024-12-02 00:58:39,2024-12-02 00:58:39,2024-12-02 01:18:39,2024-12-01 23:28:39
746,142,business,20,Flight-494,1,2024-12-02 01:08:39,2024-12-02 01:08:39,2024-12-02 01:18:39,2024-12-01 22:28:39
747,124,economy,49,Flight-494,1,2024-12-02 00:58:39,2024-12-02 00:58:39,2024-12-02 01:18:39,2024-12-01 21:08:39
748,103,business,9,Flight-494,1,2024-12-02 01:18:39,2024-12-02 01:28:39,2024-12-02 01:28:39,2024-12-01 20:18:39
749,23,economy,26,Flight-398,1,2024-12-02 02:38:39,2024-12-02 02:38:39,2024-12-02 02:48:39,2024-12-02 01:28:39
750,51,business,5,Flight-398,1,2024-12-02 02:28:39,2024-12-02 02:28:39,2024-12-02 02:48:39,2024-12-02 00:38:39
751,7,economy,36,Flight-398,1,2024-12-02 02:48:39,2024-12-02 02:48:39,2024-12-02 02:48:39,2024-12-01 23:18:39
752,32,business,3,Flight-646,1,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-01 23:18:39
753,66,economy,25,Flight-646,1,2024-12-02 05:58:39,2024-12-02 05:58:39,2024-12-02 06:08:39,2024-12-02 01:48:39
754,181,business,12,Flight-646,1,2024-12-02 05:58:39,2024-12-02 05:58:39,2024-12-02 06:08:39,2024-12-02 00:38:39
755,170,economy,50,Flight-646,1,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 04:48:39
756,150,economy,21,Flight-646,1,2024-12-02 05:58:39,2024-12-02 05:58:39,2024-12-02 06:08:39,2024-12-02 03:28:39
757,81,business,16,Flight-646,1,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 03:28:39
758,153,economy,48,Flight-646,1,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 00:58:39
759,18,economy,30,Flight-646,1,2024-12-02 06:08:39,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 03:18:39
760,120,economy,24,Flight-646,1,2024-12-02 05:48:39,2024-12-02 05:48:39,2024-12-02 06:18:39,2024-12-02 03:58:39
761,113,business,12,Flight-858,1,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 06:18:39,2024-12-01 20:58:39
762,190,business,14,Flight-858,1,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 06:18:39,2024-12-02 03:08:39
763,82,business,11,Flight-646,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-01 23:48:39
764,114,economy,33,Flight-646,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 02:18:39
765,199,business,5,Flight-858,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-01 20:58:39
766,107,business,8,Flight-858,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-01 23:08:39
767,99,business,6,Flight-858,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-01 20:38:39
768,41,economy,47,Flight-858,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 03:18:39
769,31,economy,41,Flight-858,1,2024-12-02 06:08:39,2024-12-02 06:18:39,2024-12-02 06:28:39,2024-12-02 03:08:39
770,36,economy,34,Flight-858,1,2024-12-02 06:08:39,2024-12-02 06:08:39,2024-12-02 06:28:39,2024-12-02 00:08:39
771,63,economy,26,Flight-858,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:28:39,2024-12-02 02:28:39
772,64,business,1,Flight-858,1,2024-12-02 06:18:39,2024-12-02 06:18:39,2024-12-02 06:28:39,2024-12-02 04:28:39
773,109,economy,32,Flight-646,1,2024-12-02 06:28:39,2024-12-02 06:28:39,2024-12-02 06:28:39,2024-12-01 22:08:39
774,165,economy,21,Flight-858,1,2024-12-02 06:28:39,2024-12-02 06:28:39,2024-12-02 06:28:39,2024-12-01 20:48:39
775,56,economy,37,Flight-858,1,2024-12-02 06:28:39,2024-12-02 06:28:39,2024-12-02 06:28:39,2024-12-02 03:48:39
776,58,business,2,Flight-858,1,2024-12-02 06:28:39,2024-12-02 06:28:39,2024-12-02 06:38:39,2024-12-02 00:38:39
777,30,economy,29,Flight-858,1,2024-12-02 06:38:39,2024-12-02 06:38:39,2024-12-02 06:38:39,2024-12-02 04:08:39
778,39,economy,39,Flight-858,1,2024-12-02 06:38:39,2024-12-02 06:38:39,2024-12-02 06:38:39,2024-12-01 23:08:39
779,92,economy,35,Flight-858,1,2024-12-02 06:38:39,2024-12-02 06:38:39,2024-12-02 06:38:39,2024-12-02 04:18:39
780,48,economy,33,Flight-858,1,2024-12-02 06:38:39,2024-12-02 06:38:39,2024-12-02 06:48:39,2024-12-02 01:38:39
781,91,business,4,Flight-619,1,2024-12-02 08:48:39,2024-12-02 08:48:39,2024-12-02 09:08:39,2024-12-02 02:08:39
782,172,economy,39,Flight-619,1,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 01:18:39
783,84,business,7,Flight-619,1,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 00:08:39
784,24,economy,49,Flight-619,1,2024-12-02 08:58:39,2024-12-02 08:58:39,2024-12-02 09:08:39,2024-12-02 02:58:39
785,28,business,16,Flight-619,1,2024-12-02 08:58:39,2024-12-02 08:58:39,2024-12-02 09:08:39,2024-12-02 04:18:39
786,46,economy,50,Flight-619,1,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 04:38:39
787,9,business,6,Flight-619,1,2024-12-02 08:58:39,2024-12-02 08:58:39,2024-12-02 09:08:39,2024-12-02 07:58:39
788,13,business,12,Flight-619,1,2024-12-02 08:58:39,2024-12-02 08:58:39,2024-12-02 09:18:39,2024-12-02 06:28:39
789,123,economy,21,Flight-619,1,2024-12-02 08:58:39,2024-12-02 08:58:39,2024-12-02 09:18:39,2024-12-02 00:18:39
790,15,business,17,Flight-619,1,2024-12-02 08:58:39,2024-12-02 08:58:39,2024-12-02 09:18:39,2024-12-02 05:38:39
791,187,economy,44,Flight-619,1,2024-12-02 09:18:39,2024-12-02 09:18:39,2024-12-02 09:18:39,2024-12-02 04:18:39
792,111,economy,41,Flight-619,1,2024-12-02 08:58:39,2024-12-02 08:58:39,2024-12-02 09:18:39,2024-12-02 01:48:39
793,182,economy,30,Flight-619,1,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 09:18:39,2024-12-02 04:08:39
794,189,economy,40,Flight-619,1,2024-12-02 08:48:39,2024-12-02 08:48:39,2024-12-02 09:18:39,2024-12-02 01:38:39
795,169,business,13,Flight-619,1,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 09:18:39,2024-12-02 07:38:39
796,143,economy,42,Flight-619,1,2024-12-02 09:08:39,2024-12-02 09:08:39,2024-12-02 09:18:39,2024-12-02 00:38:39
797,69,business,1,Flight-619,1,2024-12-02 09:18:39,2024-12-02 09:18:39,2024-12-02 09:18:39,2024-12-02 06:38:39
798,54,economy,35,Flight-619,1,2024-12-02 09:18:39,2024-12-02 09:18:39,2024-12-02 09:28:39,2024-12-02 07:08:39
799,129,business,4,Flight-186,1,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-01 22:48:39
800,175,business,12,Flight-186,1,2024-12-02 09:28:39,2024-12-02 09:28:39,2024-12-02 09:38:39,2024-12-02 07:18:39
801,185,economy,42,Flight-186,1,2024-12-02 09:28:39,2024-12-02 09:28:39,2024-12-02 09:38:39,2024-12-02 05:58:39
802,196,business,3,Flight-186,1,2024-12-02 09:28:39,2024-12-02 09:28:39,2024-12-02 09:38:39,2024-12-02 07:48:39
803,130,business,8,Flight-186,1,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-01 22:58:39
804,126,business,16,Flight-186,1,2024-12-02 09:28:39,2024-12-02 09:28:39,2024-12-02 09:38:39,2024-12-01 23:38:39
805,44,economy,36,Flight-186,1,2024-12-02 09:28:39,2024-12-02 09:28:39,2024-12-02 09:38:39,2024-12-02 03:38:39
806,22,economy,25,Flight-186,1,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 05:28:39
807,57,economy,48,Flight-186,1,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 00:18:39
808,25,economy,31,Flight-186,1,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 00:08:39
809,159,business,1,Flight-186,1,2024-12-02 09:28:39,2024-12-02 09:28:39,2024-12-02 09:48:39,2024-12-02 07:48:39
810,118,economy,49,Flight-186,1,2024-12-02 09:38:39,2024-12-02 09:38:39,2024-12-02 09:48:39,2024-12-02 01:18:39
811,16,business,7,Flight-186,1,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-02 07:08:39
812,76,economy,39,Flight-186,1,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-02 02:18:39
813,125,business,10,Flight-186,1,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-01 21:08:39
814,134,economy,41,Flight-186,1,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-02 09:48:39,2024-12-02 06:58:39
815,164,economy,36,Flight-859,1,2024-12-02 12:08:39,2024-12-02 12:08:39,2024-12-02 12:18:39,2024-12-02 07:08:39
816,163,business,1,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-01 21:48:39
817,157,business,7,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 07:18:39
818,146,business,15,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 08:48:39
819,62,economy,46,Flight-859,1,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-02 12:18:39,2024-12-01 21:48:39
